word,old_frequency,new_frequency,old_sum_count,new_sum_count,city,Ofrequency,Nfrequency,freq,gain,licia_gain,cat
moment,29.805328764077615,121.94178777741155,275248.1164482747,1793142.50649448,hong_kong,0.00010828531416918417,6.800451572351756e-05,8.814491494635086e-05,0.6280123601734933,4.091274709386192,social
moment,23.97246924714629,313.9049918247561,183693.4666221797,3037567.0604034513,mexico_city,0.00013050256869751828,0.0001033409256759135,0.00011692174718671589,0.7918689011818562,13.094395432882814,social
moment,80.06527487136294,152.55804675770557,426329.03884425946,1389642.0294634602,buenos_aires,0.00018780159824067548,0.00010978226300237056,0.00014879193062152302,0.5845651156902301,1.905420883183294,social
moment,76.48175593290682,96.53090816800625,462327.7718945457,781590.8291296656,rio,0.00016542756153171753,0.00012350568170752142,0.0001444666216196195,0.7465846716470013,1.262142938411187,social
conversation,15.942385152878742,137.2431417508694,84514.0564071704,2853026.5324875396,tokyo,0.00018863590070830095,4.8104404283688096e-05,0.00011837015249599453,0.25501192563590974,8.608695652173926,social
conversation,9.704060527839234,79.13656161949022,43668.014642809925,731101.7502038936,belize,0.00022222353379734055,0.00010824288356226776,0.00016523320867980416,0.487090101181548,8.154994642960173,social
conversation,13.575261538747124,70.53111338031908,87073.80064826667,687378.7602901421,santiago,0.0001559052371399773,0.00010260880529760324,0.00012925702121879026,0.6581485470271751,5.195562028695064,social
conversation,6.931471805599453,89.12830421978127,127663.46986001555,1754380.2429810097,taipei,5.4294872395368e-05,5.080329910027723e-05,5.2549085747822614e-05,0.9356923933872502,12.85849625007213,social
conversation,15.249237972318797,55.164092372343866,66646.38555703015,1005817.8299164908,singapore,0.00022880817684058546,5.484501341254204e-05,0.00014182659512656376,0.2396986601171753,3.6174982954873265,social
conversation,13.16979643063896,41.5888308335967,38248.1365823982,359974.8375552003,beijing,0.0003443251778362375,0.00011553260532333531,0.0002299288915797864,0.3355334223577548,3.157894736842104,social
conversation,16.75331536909507,94.38579959180906,275248.1164482747,1793142.50649448,hong_kong,6.086623074946053e-05,5.2637087822054605e-05,5.6751659285757565e-05,0.864799531265884,5.6338579864569995,social
conversation,24.95329850015801,236.19328953414643,183693.4666221797,3037567.0604034513,mexico_city,0.0001358420577443938,7.775739097683497e-05,0.00010679972436061438,0.5724102849144599,9.46541354172679,social
conversation,37.42994775023702,86.06803342508971,426329.03884425946,1389642.0294634602,buenos_aires,8.779591428185684e-05,6.193539890148581e-05,7.486565659167133e-05,0.7054473936298521,2.2994430555822696,social
conversation,51.00520928898419,61.69009906983517,462327.7718945457,781590.8291296656,rio,0.00011032261609544448,7.892889318894606e-05,9.462575464219527e-05,0.7154371060296607,1.2094862452247332,social
girlfriend,8.030084094267563,90.63238161655754,84514.0564071704,2853026.5324875396,tokyo,9.501477547806201e-05,3.176710086097083e-05,6.339093816951641e-05,0.3343385352555566,11.286604293628418,social
girlfriend,5.545177444479562,65.20907948715372,43668.014642809925,731101.7502038936,belize,0.00012698487645562318,8.919289205499488e-05,0.00010808888425530903,0.7023898793661835,11.759601949631362,social
